Timestamp,Open,High,Low,Close,Volume,SMA,EMA,RSI,MACD,MACD_signal,ATR,BB_width,std_dev,SAR,ADX,SMA_5,EMA_5,RSI_5,MACD_5,SMA_10,EMA_10,RSI_10,MACD_10,SMA_20,EMA_20,RSI_20,MACD_20,SMA_ROC,SMA_Diff,EMA_ROC,EMA_Diff,RSI_ROC,RSI_Diff,MACD_ROC,MACD_Diff
1637107200000,588.8,592.6,553.7,578.0,1453408.555,,,,,,0.0,,,659.5,0.0,,,,,,,,,,,,,,,,,,,,
1637193600000,577.9,588.2,510.0,531.8,1750338.428,1.0,0.991619221264669,0.043704591213770405,,,43.90714285714285,,34.397419562046686,655.268,0.0,,607.1252248187009,,,,607.1252248187009,,,,607.1252248187009,,,,,,,,,,
1637280000000,531.9,585.5,523.9,581.0,1300787.958,0.9952814109119614,0.982559021323875,0.3332055905936634,,,45.170918367346935,,35.85315900989772,646.55192,0.0,,605.0352068332048,,,,605.2093749986628,,,,605.2964590813918,,,0.5205674041780315,0.49625715543812793,0.5056095458751539,0.5015524117004507,1.0,1.0,,
1637366400000,581.0,604.8,572.6,604.3,1119517.131,0.9892889821841866,0.9827872630463356,0.434591423830475,,,44.24442419825072,,35.58651429966131,638.3588048,0.0,,604.4167677950771,,,,604.6145206314279,,,,604.7211227067479,,,0.5035114348988798,0.46499339498018644,0.6098672197478742,0.6757021081744822,0.5061175233534941,0.7338411058388568,,
1637452800000,604.4,605.2,579.6,584.0,970133.807,0.9775194215691552,0.9759450543163456,0.36073115253667765,,,42.912679612661385,,35.15239038032191,630.6572765120001,0.0,,603.0386173480987,,,,603.4563126226245,,,,603.6754713647165,,,0.42641359672479473,0.32320563628357346,0.5300698613055702,0.5431376969557437,0.2927617212386246,0.4858902874958114,,
1637539200000,584.0,585.5,553.8,559.3,1141002.755,0.9606186195884239,0.9614492065810821,0.28200781802998975,,,42.111773926042716,,35.490884141464505,623.4178399212801,0.0,614.21,600.1545494261985,40.25256379833918,,,601.1796776911239,,,,601.7041348365435,,,0.3564866452063971,0.1972699251431037,0.44297505204086995,0.39963903937541323,0.27849300808144245,0.4790096751905059,,
1637625600000,559.4,605.0,557.9,591.1,1202541.917,0.9527423435061089,0.9599143444297992,0.41114684789681055,,,42.46807578846824,,34.532921861720475,616.6127695260033,0.0,610.4471428571428,598.2475082848285,44.64153817614737,,,599.5578989237673,,,,600.2763025590641,,,0.47618755604333074,0.4187582562747706,0.5897298553939114,0.6426455400658309,0.5545380502987622,0.7731083285510416,,
1637712000000,591.1,594.3,576.8,590.3,1079667.803,0.9484722895024849,0.9583066914235697,0.4084028672062716,,,40.684641803577655,0.21632781313693863,34.45330731026246,610.216003354443,0.0,606.72,596.8561030659862,45.539744395848416,,,598.295197322934,,,,599.1496593404031,,,0.5247254360796727,0.5072655217965683,0.5888787774507306,0.641280778811508,0.37269922319763465,0.586510740656982,,
1637798400000,590.4,650.0,587.4,639.1,1536194.042,0.9503920196637778,0.9738371798003765,0.5717012262815289,,,42.25002453189354,0.21971968511134896,35.24494196428665,510.0,0.0,603.6228571428571,598.0467202109825,47.17747494795285,,,598.7487029496153,,,,599.346528609295,,,0.6090651793384392,0.6591809775429248,0.7853435435341758,0.9626050900565356,0.5657211906925221,0.8214394093129647,,
1637884800000,639.1,657.9,564.2,587.3,2413553.439,0.9432872239266556,0.9693327519630431,0.4050467860013801,,,45.92502277961542,0.21943523535512913,34.55541496345694,512.8,0.0,600.8971428571429,598.2212791180546,47.70681030956504,,,598.7069461221629,,,,599.2198482524415,,,0.4859835120733228,0.43769264641127903,0.5561626051242395,0.5869689280318391,0.21526826623629636,0.3545984097148137,,
1637971200000,587.2,621.3,582.6,599.9,1183849.36,0.9343882878518757,0.9697985809871318,0.4437932073700651,,,45.40894972392859,0.21174063318017458,31.227914393417926,518.6039999999999,0.0,598.8085714285714,598.3958370398097,49.63928246159036,,606.5092857142856,598.7130220927078,44.945923129964775,,,599.1469655590068,,,0.46094649508463215,0.3936591809775386,0.6125936864344781,0.6801566504932774,0.42111478661445345,0.6452143516246638,,
1638057600000,599.9,612.9,571.6,611.3,1281130.351,0.9273014335181298,0.9741558072451085,0.47842036767960117,,,45.11545331507654,0.20033260960343452,27.256846100395794,524.1758399999999,0.0,596.7828571428571,599.0754445497989,50.442842066566165,,603.615,599.059915871825,47.54219012135677,,,599.3273468613917,,,0.4851920982795079,0.43813298106560994,0.6568766424963943,0.7531167520593425,0.4144112832855164,0.6393861242108771,,
1638144000000,611.4,629.0,601.6,623.4,1090520.864,0.9254355275669663,0.9821283370215169,0.5146897181252007,,,43.85006379257107,0.19729095505664748,26.13150702391008,529.5248063999999,0.0,594.9485714285714,600.5537827229126,51.71240281222504,,600.8342857142857,599.9422967174085,48.62607360403672,,,599.8925479412056,,,0.5570196865565137,0.5662703654777621,0.697766064380572,0.8209003516363427,0.4146165655299099,0.6417096131648966,,
1638230400000,623.5,635.0,602.6,622.5,1380656.205,0.9314997219082475,0.9887257437932294,0.5114921223786711,0.6435528089809996,,43.03220209310171,0.19849802793140978,27.462154778074982,534.6598141439998,0.0,593.4442857142857,602.3828443873139,50.99322528287412,,598.5335714285713,601.1337446079789,49.08535011541349,,,600.6934652971115,,,0.6669319196381233,0.7608982826948385,0.681780391287597,0.7951180662364529,0.37260092333953215,0.585868933384593,,
1638316800000,622.5,649.8,618.2,627.5,1384101.087,0.9403807165796507,0.9961774909648685,0.527760633673384,0.6737388276811248,,42.21561622930873,0.19827505673187612,28.53506422123298,539.5894215782398,0.0,593.2128571428572,604.5552500907969,52.459000988958124,,597.055,602.6320007624089,50.08290564926158,,,601.7276483209429,,,0.7054834703092612,0.8300308234258038,0.691074356556318,0.8111361591229403,0.3926118564432752,0.6134109845118199,1.0,0.752424009105848
1638403200000,627.5,630.9,605.5,619.9,1104596.881,0.956187092954411,1.0,0.4976791009657944,0.6859954474244122,,41.014500784358106,0.19686990092138448,22.135359063704357,544.3218447151102,16.872430365357946,594.9485714285713,606.4903765410448,53.102649894372306,,596.8785714285714,604.1075220478643,51.37096617798134,,,602.7839786541771,,,0.7998143117892904,1.0,0.6500669256171596,0.7430912983358914,0.34548926851658457,0.5478316018979269,0.6222753926678594,0.6591289396521658
1638489600000,619.9,628.0,574.0,595.0,1250950.167,0.9586988894271311,0.9946775478757294,0.4057571033512879,0.6589975802340536,,41.94203644261824,0.18519178954306587,21.371914660688073,548.8649709265057,16.72608217008143,597.4485714285714,607.09485653802,52.23471160054679,,597.1157142857144,604.9020226271366,51.33877683355648,,,603.4421120978118,,,0.6169735272880333,0.6737120211360613,0.5478731144849819,0.5716317286992422,0.2798454166854894,0.4603352554230401,0.5817190438625205,0.4548694386137063
1638576000000,595.1,596.0,489.2,568.6,2611783.647,0.952293808421695,0.9809092643557965,0.3217626458986411,0.5993789532393932,,46.574748125288366,0.1754440967468788,23.36053307385136,657.9,18.22943850887958,599.5871428571429,605.7310473445424,49.9302625030704,0.662380505389524,597.2678571428571,604.5458261290103,50.821332657647716,,,603.3914943153754,,,0.4960022803957336,0.45486569793042886,0.4530700593572261,0.413280195971835,0.27790274433843803,0.4715517105667672,0.4716667839367259,0.28512833023072987
1638662400000,568.5,582.0,539.9,557.8,1258393.72,0.9475931607370329,0.9652313235577598,0.2901794862424165,0.5374864396245266,,46.255123259196345,0.17572424794576286,25.783059435337613,654.526,19.62541225204929,600.8685714285714,602.8120244517023,47.28675737588223,-0.5054845017445132,597.1564285714286,603.1320375215179,49.13999132937818,,,602.6601592700707,,,0.51884447383377,0.49669749009246583,0.4301380726149392,0.37747588698135487,0.3346481772490757,0.5457069918716028,0.6708170851050119,0.2732962319728563
1638748800000,557.7,593.0,533.0,587.5,2005928.932,0.9526526364892263,0.9619437030048886,0.4074529653380964,0.5332018920310396,,47.23690016925375,0.17581828945194924,23.391512502248652,651.21948,20.53831940020041,601.8457142857143,600.4455877643118,45.84972267403817,-2.0528945842370376,597.5292857142856,601.7531967912327,49.15436183149815,,,601.8827042138606,,,0.6519701016560346,0.7362395420519584,0.5697673692525458,0.6097829399984325,0.5361533594026552,0.7563200921923756,0.6085130587705079,0.5730574902274316
1638835200000,587.5,594.1,572.2,578.7,1017363.943,0.9504279024705311,0.956042601299434,0.3789652360889235,0.5183144280398607,,45.42712158573563,0.17567518972426396,24.041900237563688,647.9790904,21.34650858255583,601.3871428571429,598.112066061596,44.431725419344026,-3.899180038221334,598.1678571428572,600.2152085516178,48.76718765685816,,602.3385714285714,600.9538140405034,46.85655539341147,,0.5525679484234063,0.5574636723910112,0.5397952655335079,0.5607825838608065,0.34271994336740347,0.5500866298932763,0.6126362578123398,0.5178855447475192
1638921600000,578.7,607.6,567.0,607.2,1113215.449,0.9534599996411719,0.9608120825807901,0.4808177475858284,0.5493368926691589,-3.2884005918874535,45.08232718675451,0.14788274386811437,23.90730841404764,644.8035085920001,21.60416259654494,600.97,597.16813619761,45.32829961116691,-5.106621006007072,599.2092857142858,599.3045870845041,48.78150560585686,,601.4121428571428,600.3382880768003,48.16184786360681,,0.6241978346818114,0.6864817261118463,0.6620518649808051,0.7608461527267779,0.4988609219746546,0.7345013958738507,0.5959747974219266,0.7567764294655208
1639008000000,607.3,617.0,567.7,570.2,1096635.012,0.9410983727147137,0.952114072717085,0.3641690660580299,0.5210661705478516,-3.943581049307535,45.38358953055776,0.15141182654177654,22.707804728867867,641.6914384201601,21.506435554779753,600.0785714285714,595.4241015765676,45.83483006091504,-5.968899587537135,599.8328571428572,597.9485725999418,47.882546281992724,-2.6532595410738056,600.3335714285714,599.4386387149526,48.254309943014725,,0.41464932769402596,0.30867459269044395,0.5077320654777253,0.5083431408967649,0.2516345554243729,0.42535016101747686,0.6199132430328615,0.4482461775956891
1639094400000,570.2,595.1,550.2,552.4,1083121.564,0.93483682293629,0.9384027765971624,0.31531210661336906,0.4744834910890676,-4.980633338919366,45.34904742123221,0.16443003866569758,25.578632265456022,638.6416096517569,21.816614578562028,599.0628571428572,592.5041966814415,46.13503077231673,-6.662606173208428,599.9657142857143,595.8765354326101,46.71089407409948,-3.5840453374764705,599.2496428571428,598.0868486336472,47.89812209475649,,0.49695186479755926,0.45838837516512504,0.44946253531411234,0.41434865705222274,0.31571744688091397,0.5212667750410562,0.6232975132095273,0.352960477514748
1639180800000,552.5,572.7,542.0,564.5,950448.474,0.9284855661409834,0.9307159203127245,0.35988780025442946,0.4574095520847371,-5.998271196286708,44.3026868911442,0.16972364923251768,26.71966905269813,635.6527774587217,22.28626498033417,597.1385714285714,589.5725608948424,45.56688084663055,-7.497132914994109,599.4921428571429,593.6463430098717,45.70830176033436,-4.775013749615573,598.2735714285715,596.5813000373341,47.89560370479797,,0.49535571435721854,0.4561867018934356,0.5180137604065406,0.5273013359635051,0.43460672490907565,0.653462026140176,0.6111096321598714,0.5065082900664344
1639267200000,564.6,574.8,559.3,570.3,544940.336,0.9211295907565888,0.9260654119774848,0.3813414430844039,0.4545209222458001,-6.844187319675779,42.24535211320533,0.16536290744848986,26.67579159355646,632.7237219095473,22.636447361774636,594.8057142857143,587.0222185525508,45.59526384131842,-8.199544089726555,598.0964285714286,591.5003957641269,45.01349463033123,-6.049362063973945,597.4875,595.0605936845959,48.19223040415628,,0.481080838562994,0.4315279612505485,0.5530052300985474,0.5842300537089458,0.4024477176276805,0.6207472822904669,0.6074168160965584,0.5803211048179645
1639353600000,570.3,572.2,511.1,521.0,1037150.705,0.9027575936989791,0.9049377843077892,0.24821711652980438,0.38293960190716164,-8.309080685226341,43.592112676547806,0.19772480327933678,30.299930185245824,629.8532474713563,23.939556629612703,590.7685714285715,582.6143377550376,42.81692740505076,-10.031694792554253,595.8692857142858,588.2644036250766,44.07261350810884,-7.569157899280663,596.4925,592.8735882588338,47.70569517083266,,0.32740157708450296,0.16116248348745238,0.3599089948809716,0.27529929493443933,0.2156357355437999,0.4020392310651861,0.6230696685985756,0.22288082773127266
1639440000000,521.0,535.8,509.7,528.1,1263782.101,0.8858209089114952,0.8890894460440594,0.275646369065518,0.3400781086873687,-9.952930434825925,42.34267605679439,0.21883250524592,31.005544523662124,627.0401825219292,25.174279298685384,586.3671428571429,577.6447161150528,41.759553513267385,-12.024500103401532,593.2228571428572,584.5098103185734,43.797191787091215,-8.996699845469333,595.2453571428571,590.3043730972547,47.30926222236946,,0.3443975995242098,0.19638925583444194,0.41909686928100237,0.37428109198708115,0.41585673407996626,0.6292020055529625,0.6138027110657174,0.3723235542945396
1639526400000,528.0,546.7,501.6,541.1,1147515.305,0.8703195363941367,0.8798626056028299,0.3257136878072473,0.3287554069973402,-11.392681109640009,42.53962776702336,0.21434871360957403,28.204162462654065,624.2833788714906,25.84934997281759,581.2299999999999,573.1491926194512,41.88379690802751,-13.629068365707463,590.1464285714285,580.7960589651129,44.00941384017212,-10.145837269457946,593.6514285714286,587.6534443924835,46.574702584775146,,0.36204621042478835,0.23161602818141047,0.4965491071943253,0.4984280563324317,0.44581366512583614,0.6612319731035692,0.608345382887512,0.5364346744351522
1639612800000,541.1,545.3,524.8,526.2,735504.682,0.8535084414302885,0.8666987065380226,0.2850546401993409,0.30184474338628425,-12.840786901955255,40.965368640807405,0.2308096946970078,26.173319188873286,621.5817112940608,26.47620131308321,575.26,568.4651573365298,40.989939938344456,-15.341945854799496,586.1992857142857,576.8390620168485,43.27841039248751,-11.419539384896803,591.8642857142856,584.7758499984235,46.216386111992826,,0.34079129570149513,0.19947159841479317,0.44830251582290426,0.4246118459115813,0.32309596427784054,0.5328657715155963,0.6104068439406665,0.45532319972456303
1639699200000,526.2,535.8,511.0,525.5,921732.763,0.841039166083571,0.8550472347661279,0.2831211526283026,0.28360364879017114,-14.200118761934574,39.810699452178305,0.24298295859549635,26.032145175102045,618.9340770681796,27.358149390163366,568.8828571428571,563.8492709751505,39.816731548857106,-17.223864732523452,581.8442857142857,572.788951585485,42.70599769508776,-12.711704411125003,590.0060714285714,581.7535370745197,45.736592675972965,,0.40117168799567987,0.3060325847644236,0.4652951633210722,0.4529684598139687,0.3732155024909575,0.5876574847331477,0.6090308194171697,0.5004350322700775
1639785600000,525.5,537.8,515.0,533.9,580436.098,0.8348134991119005,0.8478624035525596,0.31946073525957364,0.28554865389289835,-15.266168381608837,38.59564949130843,0.24493987530782133,26.49853406685575,616.339395526816,28.078701633702345,563.4728571428572,559.8512426633741,40.66771265269085,-18.296207275098915,577.1207142857144,568.9752395715506,41.7423200288708,-14.163951033826583,588.165,578.7721154164482,45.26191281736383,,0.49133646491092964,0.4592690444738008,0.5190226016427136,0.5367138420526744,0.4260688953436595,0.6418089827226846,0.6065167606264975,0.6054727737992786
1639872000000,533.9,544.4,527.1,529.8,540256.684,0.8297899061664604,0.8402136742324865,0.30639582050117675,0.28517441479557293,-16.123128711897348,37.07453167050068,0.239404919582406,27.283469213201247,613.7966076162797,28.413353303573405,559.0114285714286,556.2056635617914,41.0350045251637,-18.900735395064338,572.6892857142857,565.3218966143295,41.39727901921554,-15.462617749232937,586.2610714285713,575.8080357470915,44.63991265060413,-9.05793864515337,0.5086774482383405,0.4887714663143977,0.512853082137272,0.5280161813070351,0.35876683109691276,0.5719079393277062,0.6067924382127963,0.5934046587863412
1639958400000,529.8,534.8,505.6,524.0,727454.212,0.818397115022337,0.8315733417104835,0.28740028444144594,0.2805240825765421,-16.859900390585583,36.51206512260777,0.23164937137674185,26.295615520546473,611.3046754639541,29.236765733463923,554.8771428571429,552.6679680014596,40.57736378667839,-19.431796054352777,568.0535714285713,561.729971174115,41.230580347352955,-16.53043221003012,584.0096428571429,572.8204873740125,43.97073721072622,-10.057238773753294,0.41402009764715497,0.33245266402465523,0.500038369233731,0.5094245377462,0.35052797890881165,0.5635168689019919,0.6073024669892377,0.5711541413127607
1640044800000,524.0,535.7,509.8,528.3,686439.708,0.8093546477205447,0.8255762889118409,0.30900473525885086,0.2872113487224254,-17.37568625003624,35.75406047099293,0.2119565525114827,25.206244865504846,608.8625819546751,29.953491230238317,551.3614285714286,549.5409468384439,40.86343963029846,-19.592919977677298,563.3107142857143,558.3730335050248,40.92668978432146,-17.467432916238398,581.4014285714286,569.9109401549366,43.31749577232791,-11.121223332926984,0.4477419084778601,0.3901365037428424,0.5323961796877366,0.5589835895449852,0.40552694124996874,0.620960656299528,0.6059603666619249,0.6301489815435434
1640131200000,528.4,545.0,527.2,533.6,721787.109,0.7961497748353874,0.8222168774673414,0.3362853385951644,0.30415413240291644,-17.6017630238852,34.471627580207716,0.18836945830302002,17.66123370051439,606.4693303155816,30.1156726675146,547.7871428571428,547.025738038084,41.49846798041788,-19.366644761163137,558.3349999999999,555.39261369921,40.65759976463749,-18.295254746843295,578.2157142857143,567.1697756433726,42.83554719748436,-12.17230840540862,0.3842416679538956,0.28797886393659095,0.5651585492865068,0.6084369271321255,0.41214797020835237,0.6289916859527863,0.60471506246847,0.6835132478515226
1640217600000,533.6,552.6,524.3,549.0,844421.954,0.7923461973195545,0.8246460910281325,0.4126439221664928,0.3435736040975767,-17.34858845331734,34.03079703876431,0.17514983142815174,15.586456857241377,604.12394370927,29.863632513871895,544.4057142857142,545.6602521347102,42.611509859348445,-18.72774942331114,553.9392857142857,553.1249007739821,41.63961125601965,-18.511978349205027,574.9042857142857,564.7965051766905,42.85611238206424,-13.040568124242844,0.5250890405755004,0.5187142228093395,0.6378297173334729,0.7169682959258176,0.4735478428659132,0.6984307493458918,0.6017800821978297,0.8004699943893607
1640304000000,549.0,554.4,537.4,542.1,665688.415,0.7904982327717673,0.8243584968495911,0.3830818440821018,0.36784127166435776,-16.878844781792505,32.81431153599543,0.1730966844904839,15.073497592474652,601.8254648350845,29.532334007878468,541.2771428571428,544.7130715483759,43.52749866170061,-17.817529435839493,550.1442857142857,551.249930141863,42.28125159343215,-18.359132415451917,571.6835714285714,562.6504884288979,43.039221690261684,-13.677916130460625,0.5547112131298663,0.566710700132093,0.6036816486705022,0.6660306617847943,0.34169390752416723,0.5485665637349343,0.6032832450300093,0.7216280531808423
1640390400000,542.1,550.5,539.1,547.4,455399.793,0.7874302527943735,0.825947282875846,0.4101573155866992,0.39763901460120044,-16.174955826849096,31.284717854852897,0.17257206502785885,13.252843360685537,599.5729555383829,29.224699680884573,538.8114285714285,544.2852308598427,44.993790179872605,-16.52801201618688,546.8442857142857,549.8273487792635,42.7855769832755,-17.97990403526983,568.4953571428571,560.7781702626856,43.39749541172381,-14.062870652363888,0.5360658090431842,0.5367679436371653,0.6272340042304174,0.7012110564066275,0.4083950927362649,0.6287014506538139,0.6021148617761074,0.7504036282559472
1640476800000,547.4,549.3,535.6,546.4,536338.775,0.7831422573873728,0.8269774318380357,0.4053806101843266,0.4223012130681858,-15.34029658631425,30.028666579506254,0.16002362838269135,9.452425701816532,597.3654964276152,29.06553029602879,536.7242857142857,544.1320238118093,46.144967645156996,-15.040578003454083,544.0428571428571,548.735687762792,43.50420363772773,-17.316748990565692,565.1210714285714,559.1303949582274,43.391307015107614,-14.368144187731247,0.5173098679050585,0.5068251871422234,0.6202072287810875,0.6907371277678847,0.3703373343258427,0.5836346952400794,0.6024424760941659,0.7236809824410361
1640563200000,546.5,572.0,543.1,563.7,803473.155,0.7908032366291691,0.8338698490463633,0.49473585142049203,0.4691753385078473,-14.156452245855371,29.94804753811295,0.1536624108597879,11.57564941334476,595.2021864990629,27.630195677210484,536.2985714285714,544.9131921033023,48.037605816984964,-13.223578956401843,542.0428571428572,548.3246154613084,44.76803689870142,-16.29511185878249,561.9435714285714,557.9027595899446,43.73701729689459,-14.503408134953748,0.7003372962589938,0.800088066930869,0.6936471631116418,0.800649239263727,0.4801565676438452,0.7168193572544796,0.5976392300242863,0.839260053139646
1640649600000,563.7,563.7,528.4,534.2,1002556.271,0.7918976622351401,0.8296127089402664,0.3575407361002061,0.4651049702500385,-13.254194378571626,30.33032985681917,0.11429956005591083,11.32375699701658,593.0821427690817,26.883027182327826,536.2628571428571,544.8883918488511,47.3794167617475,-11.885433504079993,540.3342857142857,547.6906598628309,44.995463310547976,-15.306591463695565,558.7275,556.6376779690781,43.368891669709384,-14.735271248761075,0.599544197437584,0.6389255834434168,0.5542111351422565,0.5916053444402991,0.2320671101643222,0.3962795857454961,0.6077553521975413,0.5741719657347113
1640736000000,534.2,540.5,510.3,514.5,740117.867,0.787125248936972,0.8190912486485312,0.2827053249590954,0.43536733179633663,-12.859820310016346,30.321020581332085,0.1119708483443115,12.809903449036453,591.0044999137,26.820458472110523,535.9942857142858,543.5234675660972,46.18045294484368,-11.141924292100407,538.6357142857144,546.4363782504877,44.85397580327215,-14.47972686396995,555.6625,555.1058294132501,43.12562741124384,-14.971172306601442,0.5101464016682328,0.49493615147512127,0.4757109160575813,0.4741551306696971,0.2829038256415553,0.48451058936336006,0.6139381464051393,0.44061312411503584
1640822400000,514.5,527.8,508.3,518.5,639166.717,0.785743760876976,0.8113598454379515,0.304505623741129,0.4202000080217706,-12.711323911927368,29.54809053980836,0.11439949515982624,13.397049453739577,588.968409915426,26.828618254072857,535.86,541.6226905297375,44.918478961044954,-10.893511954599603,537.3357142857143,544.8696904428233,44.95613457045878,-13.710761985393242,552.694642857143,553.43710714803,43.09335745890586,-15.12059709771168,0.561734205823634,0.5781594011448713,0.5098797705479978,0.526466122270217,0.40600666510181704,0.6212377561142748,0.6098829575704585,0.5164293030747643
1640908800000,518.6,528.3,506.0,511.4,677844.749,0.7832140230008791,0.8021970236054426,0.27722037971793345,0.4005372094816869,-12.809027975655729,29.030369786964904,0.11212227813910398,14.64338728603465,586.9730417171176,26.915987156006658,535.8657142857144,539.1812331079359,43.387648041246294,-11.133148875878465,536.295,542.9473414623204,44.766307843201645,-13.086863439666274,549.8028571428571,551.5917928538408,42.846498813761556,-15.277148177952336,0.5441382212481947,0.5499779832672741,0.4912066768368366,0.4996283460776366,0.3393649637343131,0.55178799265181,0.6105321236535467,0.49303724004544025
1640995200000,511.5,527.9,511.4,527.3,446171.541,0.7820298903780254,0.7997700142935743,0.3657831072531159,0.410903207288788,-12.773054331254972,28.135343373610265,0.0944867331385852,14.754652832913095,585.0175808827752,26.997115422088047,535.1671428571428,537.242558474142,41.84735081139643,-11.774765849804885,535.7328571428571,541.2049269721547,44.942478314190694,-12.499172403103364,547.0339285714286,549.8365013193551,42.8000390394141,-15.39721357497333,0.5646988941472506,0.5830030823425811,0.5763402820493924,0.6259186053593608,0.4992902705002672,0.715698051755375,0.6049162864379902,0.6492911472492092
1641081600000,527.4,533.9,518.0,531.0,404475.541,0.7822451872185443,0.7989497622540432,0.38560511587475155,0.42700020721532495,-12.567036173474076,27.261390275495245,0.09242196084194494,14.734440480172516,583.1012292651196,26.66807002860001,534.3985714285715,535.8449883180132,42.18257040445976,-12.194325976387654,535.3307142857143,539.7220400699214,44.78099358310364,-12.039879740233824,544.635,548.2216019315223,43.210302419561636,-15.275929044719424,0.5861608477315747,0.6173491853808879,0.5968122830243118,0.6560438191928,0.4002337609006913,0.6184387286237378,0.6037752186385849,0.6791122384112226
1641168000000,531.0,532.8,510.0,511.9,663841.021,0.7800742774099789,0.791615017643004,0.3038104418077531,0.4143668508247612,-12.541323748515843,26.942719541531297,0.09850408981849519,15.670524230871795,581.2232046798173,26.693438563491156,533.8371428571429,533.9732816356034,42.43466393862644,-12.425555978965189,534.9157142857143,537.9960523072078,44.30755844173506,-11.783740135532799,542.53,546.492437833883,43.29440501758361,-15.071436275492356,0.5495434622232639,0.558784676354025,0.513534918461654,0.5339031044054527,0.27796759369515306,0.47466412263498337,0.6092567284985826,0.5296147234925359
1641254400000,511.9,520.0,502.0,506.9,687436.638,0.7762348170873927,0.7835242443439486,0.2838047541271348,0.3997987121537232,-12.68115921769267,26.30395385999335,0.10561336831337019,17.120620880700265,579.382740586221,27.031847631808095,533.08,531.6885941469305,42.18739900194132,-12.650188533930896,534.47,536.0183165806551,43.55293898149314,-11.771850244265249,540.6571428571428,544.6321206613053,43.169257982384316,-14.875877139767539,0.5238436233820296,0.5178335535006637,0.503320991387796,0.5197282652540639,0.349079412814097,0.5620876335890559,0.609479197572255,0.5195471441124828
1641340800000,506.9,516.0,457.0,474.1,985152.004,0.7655596820783319,0.7651372360049239,0.17000203558405036,0.34359876132518313,-13.41182840966923,28.63938572713668,0.14104963897776365,22.907218498557828,577.5790857744965,28.658099920722197,531.6742857142857,527.809059411472,40.906711882602835,-13.277120723332155,533.77,533.1148286714189,42.147179961924564,-12.20513479960531,538.9064285714286,542.273473172935,42.825691799826146,-14.7609418950855,0.41830649179920165,0.350066050198143,0.3696155892120562,0.3266833744055252,0.2188599059406668,0.42937683455138476,0.6166466614859502,0.30291730526138566
1641427200000,474.2,481.3,458.8,472.6,986669.9,0.751852449898631,0.7486816303869227,0.16539240010816514,0.3007751966673396,-14.467881200380376,28.200858175198345,0.16875769618343767,26.142256643556877,572.7559223435167,30.16819133185672,529.2714285714286,523.1138144799099,38.51311217213533,-14.489707245246757,532.2192857142857,529.5889458697329,40.18023149176589,-13.132236547525821,537.1310714285713,539.5360435599898,42.474134195233646,-14.713674203154156,0.36986490538568706,0.2756494936151509,0.3916899728018918,0.36289539035282864,0.36820959107094886,0.5838710778124854,0.6128618530544626,0.3725209143861895
1641513600000,472.6,473.9,437.5,448.1,1331260.03,0.7349875307246534,0.7259235318008289,0.09526543695276551,0.23559290999056826,-16.03042605779298,28.786511162684175,0.21234906585055655,31.901186722216572,568.125685449776,32.03011836348075,525.5085714285714,517.067058987071,35.04510219649207,-16.59723563426534,529.9535714285714,525.1132582195846,38.61383630047592,-14.395780805326496,535.1439285714285,536.2242720447017,41.80464980551194,-14.85118613451103,0.3180568886987108,0.1981505944517865,0.30544273246962556,0.24472947219186186,0.25823393007805623,0.49117244090242707,0.6148803160438447,0.256178000233124
