Timestamp,Open,High,Low,Close,Volume,SMA,EMA,RSI,MACD,MACD_signal,ATR,BB_width,std_dev,SAR,ADX,SMA_5,EMA_5,RSI_5,MACD_5,SMA_10,EMA_10,RSI_10,MACD_10,SMA_20,EMA_20,RSI_20,MACD_20,SMA_ROC,SMA_Diff,EMA_ROC,EMA_Diff,RSI_ROC,RSI_Diff,MACD_ROC,MACD_Diff
1639958400000,3924.14,3983.37,3753.0,3944.73,366916.4771,1.0,0.9921461542231667,0.37342066214693165,0.4007878869813031,-110.03461407180461,288.44704911922213,0.21662107577543696,179.9097946881308,4426.5727595958715,31.970336673530806,4064.6605714285715,4052.151077003485,43.78883651200998,-122.39737389486626,4147.556500000001,4104.6489286902515,43.44242438529522,-112.3120935112549,4234.369321428572,4172.120667760091,45.40294356381007,-73.90776187664623,0.5006948269791565,0.3443380836250405,0.4691975062238656,0.5936857321224714,0.4201888595702137,0.6047027381097871,0.8122471085087999,0.5558152101821017
1640044800000,3944.72,4063.0,3913.21,4014.15,340826.3553,0.9927809649669928,0.9919696722647728,0.40778314935699583,0.42031944658938525,-109.69776029750372,278.54297418213486,0.1915264849032323,160.05891251262886,4408.114904403954,31.993911244785714,4043.7314285714288,4040.592249950093,44.34782984445137,-119.9058137969927,4117.694642857143,4088.7779419594794,43.6430824249108,-115.17379234843133,4219.103499999999,4156.8300606149205,45.00183058742026,-78.54255227787128,0.5295618829539546,0.40550569316102464,0.5012810751218144,0.6651235434217211,0.46537161801234384,0.655123053163871,0.8109108124954468,0.6317944732148565
1640131200000,4014.41,4074.87,3933.4,3979.51,303191.8076,0.9814824649700804,0.9902231024727273,0.39258533251612887,0.43263849917911235,-108.16596727903928,268.7520474548395,0.1678393081893296,98.991665105905,4390.026206315875,31.944622055604874,4021.129571428572,4031.1990556800984,45.06554282089371,-114.92659362006061,4085.742642857143,4074.878219682817,43.63245867977078,-117.30383226532535,4200.3672857142865,4142.60255288005,44.653252898451626,-83.39946723862742,0.48467620608639805,0.3141773257903836,0.4876692833614645,0.6349083844538759,0.3743084936074421,0.5525952981858331,0.8115866470865924,0.5851890511614968
1640217600000,3979.51,4150.0,3893.23,4111.41,380207.8166,0.9816249930526824,0.9947774893294439,0.45904004308353047,0.46509683115690514,-103.61458902980705,267.896186922351,0.164750983917575,99.62297869500797,4372.299282189558,31.440841416707592,4000.8575714285716,4029.3368147344427,46.16918625461335,-107.29901549146625,4058.5647142857147,4065.9128006828914,44.77549468973079,-115.00754066442664,4181.933928571429,4131.114737398146,44.90412580213232,-86.67041238179961,0.6094266784960618,0.5703115063235851,0.5423441167153685,0.756165554091996,0.5217705349550178,0.7215137599218482,0.8088951788122538,0.7153240532270324
1640304000000,4111.41,4134.84,4017.17,4046.36,230833.1661,0.9852912006817636,0.995731988911515,0.42777826572774175,0.48229853718876947,-98.21086017599677,257.1657449993259,0.16424722359347713,99.55075369372696,4354.926896545767,30.973045109160115,3986.5958571428573,4029.0174402731477,47.028412407377104,-98.1502632198727,4037.9559999999997,4059.0834401780935,45.49157459039293,-110.40313510059514,4165.083928571428,4121.0563438463805,45.16106931993269,-88.52817382010487,0.648156376553496,0.6491973168317428,0.5110689960492134,0.6868884321766178,0.3495955221264206,0.5193630200715135,0.8104317568325072,0.616739540309304
1640390400000,4046.35,4137.91,4018.62,4094.83,208126.8805,0.9854260712763925,0.9987890920144813,0.4529076644533096,0.5050262253134656,-91.55901391410141,247.31747749937406,0.1614346187261273,100.02982035867652,4337.9019586148515,30.518064900576594,3978.167285714286,4031.757916424343,48.08979156139746,-87.46915801312707,4021.4139285714286,4055.1093298122255,45.93931403670372,-104.93326595399667,4148.474392857142,4112.872005086424,45.38592997018493,-89.38009889205225,0.6093383993545685,0.5701400755401518,0.5292421319363876,0.7273514548614324,0.44460833753481804,0.6360221244678697,0.8091766502951496,0.6524470587963321
1640476800000,4094.36,4105.0,4000.0,4063.56,189309.255,0.9837848986926692,1.0000000000000002,0.4365470663622834,0.5194087611123344,-84.76378568727411,237.1519433922759,0.14672604673940415,93.66113279345882,4321.2175194425545,30.17559749694817,3972.964571428571,4034.7547284665966,48.47387224140236,-77.31566352906002,4008.3480000000004,4052.496968243682,46.410851042926865,-98.61073866302635,4130.693214285714,4105.846415416005,45.345117865509,-90.16186812059159,0.5898711412821528,0.5303791938329129,0.513257219001453,0.6918228189700291,0.37400326580043164,0.5501897973844887,0.8101679995592372,0.5985227651693066
1640563200000,4063.57,4127.46,4031.0,4037.23,222225.3761,0.9900912105623934,0.9998381377101793,0.42232036432145287,0.5278583329615684,-78.46179147337782,227.10251886425618,0.13306115939970056,76.77804498525813,4304.866769053703,29.687554742716703,3977.9432857142856,4036.5962316582527,48.87092008553488,-67.55866741158225,3999.5364285714286,4050.2746755736835,46.96823145321429,-91.24263051582143,4113.941821428571,4099.4733382048225,45.31155216056983,-90.82049223844331,0.6770656401245647,0.7083022269411867,0.5014157052624909,0.6654048879430424,0.37702720690753044,0.5546042894981412,0.811151576354608,0.5601854313966794
1640649600000,4037.22,4037.23,3759.36,3792.75,358064.7163,0.9884549782934919,0.9884505154078396,0.3056172306556217,0.4975970444464858,-76.52101305207924,230.7287675168093,0.10276407240737351,86.96753350570553,4288.843033672629,30.31758764095957,3981.8932857142854,4026.822599883767,46.822286093344516,-64.22843207838359,3991.375428571429,4042.454060299563,46.495736173978926,-85.76372378492492,4096.355464285714,4090.5293066838663,44.707214398714385,-92.87081606595169,0.5899858982319591,0.5304897943383625,0.4046451177449618,0.44937358316932063,0.1984565399801127,0.34260642802670127,0.8205661694254959,0.31004550352745125
1640736000000,3792.75,3827.78,3604.2,3630.19,302753.6375,0.9788487831387058,0.9711026438468722,0.24301806480422877,0.45010664155158797,-79.83464200081413,230.21814126560866,0.12551262837113017,128.29761889133763,4273.139772999176,31.379135485873746,3978.167428571428,4003.54749644865,44.35520820560417,-67.5270746853832,3982.381642857143,4026.9123135730606,45.69181030649064,-82.83866895262796,4078.8773928571427,4077.598404515643,44.312555332237714,-95.31522002122517,0.5027982524920653,0.3520635289303342,0.3520337914501086,0.3346730708937975,0.27124637292207626,0.45453387604473183,0.8221784543960423,0.19871526215182167
